text,label
"Does anyone know the approximate prescription cost
of a 250 ml bottle of Roxonal (morphine)?",sci.med
"



The fact that she was wearing a miniskirt with no underwear was
presented as evidence that she was a prostitute, and the court
apparently found this compelling.


Clayton does indeed know the difference.  Greg apparently doesn't.



Because the judge found that there was some credible evidence that the
Marines were engaged in self-defense.  Got it, knucklehead?



Because, in part [REPEAT AFTER ME], ""the judge found that there was
some credible evidence that the Marines were engaged in self-defense"".
Hopefully, one of these days you will understand.


With respect to credibility, I would rate Clayton Cramer an order of
magnitude higher than a) the news media, and b) homosexuals.


Clayton is indeed consistent.  And so are you.",talk.politics.misc
":>Top Ten Ways Slick Willie Could Improve His Standing With Americans
:>
:>10. Institute a national sales tax to pay for the socialization of
:>    America's health care resources.
:>
:>9.  Declare war on Serbia. Reenact the draft.
:>
:>8.  Stimulate the economy with massive income transfers to Democtratic
:>    constituencies.
:>
:>7.  Appoint an unrepetent socialist like Mario Cuomo to the Suprmeme Court.
:>
:>6.  Focus like a laser beam on gays in the military.
:>
:>5.  Put Hillary in charge of the Ministry of Truth and move Stephanopoulos
:>    over to socialzed health care.
:>
:>4.  Balance the budget through confiscatory taxation.
:>
:>3.  Remind everyone, again, how despite the Democrats holding the
:>    Presidency, the majority of seats in the House, and in the Senate,
:>    the Republicans have still managed to block his tax-and-spend programs.
:>
:>2.  Go back to England and get a refresher course in European Socialism.
:>

  ***SNIP***

And the number one way Slick Willie could improve his standing with
Americans...

(Drum roll Anton)

1.  Get himself an appointment with Dr. Kervorkian - and keep it!

-- 
-------------------------------------------------------------------------------
**        John Kerrigan        a.k.a.  jmkerrig@vela.acs.oakland.edu        **",talk.politics.misc
"

Where did you hear this?  I seem to have missed it.


No.  Will L.A. burn?  No.  (Regardless of the verdict.)


Count your blessings.",talk.politics.misc
"Kevin Mitchell's sacrifice fly in the eighth off Brett Saberhagen plated 
pitch runner Cesar Hernandez to give the Reds a 2-3 come-from-behind victory over 
New York. Hernandez ran for pinch-hitter Cecil Espy, who got the inning started 
with a solid single to right, moved to second on ""Bob"" Kelly's infield sneaker
down the third-base line, and to third on Jeff Branson's well-placed bunt--a 
rare show of excellent execution by the recently hapless Reds offense.

Cincinnati trailed 2-0 after starter Tim Pugh blinked in the fifth.  He had only 
given up one hit in the first four innings, a fourth-inning lead-off double
by Vince Coleman.  Coleman was left stranded at third by Bobby Bonilla after
Joe Orselak popped to short.  Orselak was pinch-hitting for Eddie Murray who 
argued plate umpire Kellogg's inside strike by ""drawing the line"" (really, he
should know better than that).  Murray, and later manager Jeff Torborg ended up getting
tossed.

The Mets' fifth started with a Howard Johnson's first-pitch homer.  Pugh must 
have been slightly shaken, as he was popped on the next pitch by Jeff Kent's
single, then a Ryan Thompson liner to left was (surprise) misplayed by Mitchell
and turned into a RBI triple. Catcher Hundley's grounder to the drawn-in Branson
failed to bring Thompson in, then the play of the game occured:

Saberhagen was due up, so Reds pitching coach Larry Rothschild met with the infield
to discuss the possibility of a suicide squeeze.  They called it perfectly:
Thompson was hung out to dry after Pugh's first-pitch pitch out and the threat ended.
(Isn't the NATIONAL LEAGUE great??)

The Reds picked up 2 runs in the seventh to knot up the game.  After Barry Larkin's
ground out, Mitchell, Chris Sabo, and Randy Milligan got back-to-back-to-back
singles--the third scoring Mitchell.  Reggie Sanders then plated Sabo with a long
fly to center.  A double by Oliver might have scored runner Dan Wilson, but
third base coach Dave Bristol threw up the stop sign too late--Wilson himself was
hung out to dry killing the Reds rally.

Rob Dibble came on in the ninth and pitched shakily.  With two outs and a runner
on second Bonilla came to the plate and all I could think of was the Sunday game
in late August last year when Bonilla's three-run dinger slapped a loss on
Dibble and spelled the beginning of the end for Cinci's season.  Bonilla ended
up walking, and HoJo flied out to left to give the Reds their first win in a 
week, and earned Dibble his third save in as many opportunities.  The win went
to Steve Foster (1-2) who got in what must be an ego-boosting two perfect innings
work, striking out three.  Saberhagen (2-1) got the loss--though I'm a bit
surprised he even pitched in the eighth.  I'll take it, though.

The Reds are now 3-9, still the worst team in baseball with the Royals victory
today.  The Mets are 6-5.


The Line:

New York Mets

			AB	R	H		K	BB	LO
-----------------------------------------------|----------------------------
Coleman lf		4	0	1		0	0	0
Fernandez ss		4	0	0		1	0	0	
Murray 1b		1	0	0		0	0	0
  Orselak ph/rf		3	0	1		0	0	0
Bonilla rf/1b		3	0	0		2	1	1
Johnson 3b		3	1	1		1	0	2
Kent 2b			3	1	1		1	0	0
Thompson cf		3	0	1		1	0	0	
Hundley c		3	0	0		2	0	0
Saberhagen p		3	0	0		0	0	0
----------------------------------------------------------------------------
Totals			30	2	5		8	1	3

HR-Johnson (off Pugh, leading off fifth, 0-0 pitch) 
3b-Thompson (off Pugh, in fifth, 0 out, 1 RBI, picked-off)
2b-Coleman (off Pugh, in fourth, 0 out, 0 on, stranded at third)
RBI-Johnson, Thompson


Cincinnati Reds

			AB	R	H		K	BB	LO
-----------------------------------------------|----------------------------
Kelly cf		4	0	1		0	0	0
Branson 2b		3	0	1		0	0	0
Larkin ss		3	0	0		0	1	0
Mitchell lf		3	1	1		0	0	0
  Dibble p		0	0	0		0	0	0
Sabo 3b			4	1	1		1	0	2
Milligan 1b		3	0	3		0	0	0
  Wilson pr/c		0	0	0		0	0	0
Sanders rf		2	0	0		0	0	1
Oliver c/1b		3	0	1		1	0	1 
Pugh p			1	0	0		1	0	0
  Roberts ph		1	0	0		1	0	0
  Foster p		0	0	0		0	0	0
  Espy ph 		1	0	1		0	0	0
  Hernandez pr/lf	0	1	0		0	0	0
----------------------------------------------------------------------------
Totals			28	3	9		4	1	5 (*)

(*) Oliver was stranded in the seventh after his double when Wilson was run down.

2b Oliver (off Saberhagen, 2 out, runner on first, stranded)
RBI-Milligan, Sanders, and Mitchell
Sac-Branson
SF-Sanders and Mitchell
IBB-Larkin
GDP-Larkin


New York	0  0  0    0  2  0    0  0  0    ---- 2-5-0
Cincinnati	0  0  0    0  0  0    2  1  x    ---- 3-9-0


Pitching

			IP	R	ER	H	K	BB
NEW YORK
Saberhagen (L 2-1)	8	3	3	9	4	1

CINCINNATI
Pugh			6	2	2	4	4	0
Foster (W 1-2)		2	0	0	0	3	0
Dibble (S 3)		1	0	0	1	1	1


PB- Wilson
Ejected-Murray, Torborg

Umps-Kellogg/Relliford/Runge/DeMuth

Attendance 32,435
T- 2:23


Coming up:
The Reds travel to Pittsburgh for three then continue on into Chicago for
three.  Next game is Tuesday at 7:35, expected to pitch are Belcher (0-1)
vs. Tomlin (0-0).
",rec.sport.baseball
"The Angels won their home opener against the Brewers today before 33,000+ 
at Anaheim Stadium, 3-1 on a 3-hitter by Mark Langston.  J.T. Snow and 
Gary Discarcina hit home runs for the Angels.",rec.sport.baseball
"
When you force people to associate with others against their will,
yes.

",talk.politics.misc
"Joe,

     As usual, this issue of dysfunction, of bad values, of messed up culture 
is easily embraced by non african americans when it comes to explaining
problems in our community. From your post, you apparently find the idea that
something is wrong with African Americans, value-wise, culture wise or
something, very appealing. I never cease to be amazed at how eager non african
americans are to embrace theories about our problems which basically assert
that something is wrong with us. The socio-economic factors which we know help 
to produce high crime levels, like poverty, which exists among us in large 
proportion, I mean when it comes to discussion of african american problems, we
somehow become exempt from all these types of factors, and the problem is 
laid at the doorstep of some neboulous dysfunction we supposedly have. But 
nobody attributes crime amongst white americans to dysfunction. No, that has 
socioeconomic factors to it, but for africa americans, its gotta be a 
dysfunction.

Basically, I think this tendency for non african americans to believe that
something is wrong with us exists because non african americans don't want to
deal with the possiblility that the society is deeply biased against african
americans, and that this is about 80% of the problem. It could not possible be
that the society is so deeply racist and structured against us, that this has
a very effective negative effect on us. No, something is wrong with us.
Non african americans are quick to disregard what we have to say, because they 
are so busy trying to find something wrong with us, instead of taking a good 
hard look at the thing we say are doing us damage. I would get angry if it 
werent' so damn typical.",talk.politics.misc
"
So there are less gays, then the gays claim.

Dream on.  Abortion and African-American Civil rights rallies don't even bring
in half of that.


I was wondering why I wasn't getting laid.


If it's more, then who cares?


Actually, I bet you more gay/bi men are as not as promiscuous as gay men, 
because more of them could have the ""option"" of living a straight life, and 
with social pressures, probably would at least try.


Did you know that is is a fact that homosexuality was comparatively high in 
Hitler's storm troopers (SA) before he came to power.  I wonder if they got to 
put the triangles on themselves......",talk.politics.misc
"WGT is the WordUp Graphics Toolkit, designed by yours truly and my
co-programmer (and brother) Chris Egerter. It is a Turbo/Borland C++ graphics
library for programming in 320*200*256 VGA. We are currently producing it as
shareware, but in a few years it may be a commercial product (excuse typos,
there's no backspace on this terminal). Features include:

- loading and saving bit-images (called blocks from herein)
- flipping, resizing and warping blocks
- loading and saving palette, fading, several in memory at once
- graphics primitives such as line, circle, bar, rectangle
- region fill (not the usually useless floodfill)
- sprites (animated bitmaps), up to 200 onscreen at once
- joystick/mouse support
- SB support (VOC and CMF)
- tile-based game creation using 16*16 pixel tiles to create
  a 320*200 tile map (or game world) like in Duke Nuke 'Em
- number of sprites increased to 1000
- Professional Sprite Creator utility and Map Maker
-  routines to simplify scrolling games using maps, etc
- FLI playing routines, sprites can be animated over the FLI while playing
- PCX support, soon GIF
- EMS/XMS coming soon as well

Leave E-mail to Barry Egerter at    egerter@obelix.gaul.csd.uwo.ca

Files available on:      (use  mget wgt*.zip)

SIMTEL20 and mirrors                pd1:<msdos.turbo-c>

nic.funet.fi                        pub/msdos/games/programming",comp.graphics
"
	I totally agree with each point you made.  Jose Viscaino looked
like a single A hitter up there.  Who swings on 3-1 count with Maddux 
pitching and your teams down by a run, and you haven't touched the ball all 
day.  I also think too much is made of that lefty-righty thing.  Watching
the Cubs games I get the feeling Steve Stone knows a lot more about what
the Cubs should be doing than Lefebre does.  Harry said it best when he
stated after another terrible Vizcaino at bat-- we can't wait til
Sandberg returns!
",rec.sport.baseball
"
A book that I can somewhat recommend is :
                     
                     Pratical Image Processing in C
                     by Craig A. Lindley
                     published by Wiley",comp.graphics
"The DEA and other organizations would have the American people
believe that we are winning the ""war on drugs"".  I'm going to
dispel the propaganda that the DEA is putting out by showing
you the drug war's *real* status. To help prove my assertions
I've also posted two articles from USA Today that clearly
demonstrate that drug use among certain age groups *is* on the
rise.  If WOD is working, as we're led to believe, then drug
abuse should have gone down substantially by now.  The reality
is, is that it has not gone down very much.  If anything,
substance abuse is on the rise.  I'm also going to supply a
possible solution to this problem.

The following text is an excerpt from an article about rock music
and pot entitled ""Hello Again, Mary Jane"" which appears in the
current issue of Time magazine (April 19, 1993, p. 59).

    Law-enforcement officials say pot advocates are just blowing
    smoke when they talk about the comeback of the weed.  ""Perhaps
    because of the change of administrations, the marijuana lobby
    is out in full force,"" says Robert Bonner, head of the Drug
    Enforcement Administration.  ""The fact is, they're losing the
    battle.""  In 1985 more than 23% of youths ages 12 to 17 said
    they smoked marijuana; in 1991 that figure was 13%, and Bonner
    says it is still falling.  Bonner also offers a reminder that
    studies confirm such marijuana health risks as destruction of
    nerve cells in the brain and lung damage.

The chart that follows was taken from the Wednesday, April 14, 1993
issue of USA Today (""Drug Use Up Among U.S. Eigth-graders"" by Mike
Snider, p. 6D).

    Adolescents' choices

    Drugs used by eighth graders in the last month:
                      Estimated, per 100 students
                             1991     1992   Pct. chg.
    Alcohol                  25.1     26.1        +4%
    Cigarettes               14.3     15.5        +8%
    Marijuana                 3.2      3.7       +16% 
    Amphetamines              2.6      3.3       +27%
    LSD                       0.6      0.9       +50%
    Cocaine                   0.5      0.7       +40%
    Crack                     0.3      0.5       +67%

    Source:  University of Michigan Institute for Social Research,
    1993 report

We are not winning the ""war on drugs"".  I think you can see that one
of the tactics that the DEA employs to give people the impression that
the ""war on drugs"" is being won is to selectively quote statistics---
only statistics that support their contention that drug use has gone
down.  The excerpt from Time magazine that I included in this post is
an excellent example of how organizations like the DEA attempt to
deceive the public.

Usage of *one* particular drug may have gone down but at the same
time usage of other drugs may have gone *up* (a.k.a. substitution).
Also, drug usage among *one* particular age group may have gone down
but drug usage among another age group may have gone *up*.  Therefore,
if one takes a look at the big picture, taking into consideration *all*
the statistics, then it's obvious that the so-called ""war on drugs"" is
being lost.  Perhaps the drug war is being won as far as illegal drugs
go, but if one factors in alcohol abuse, smoking, and use of inhalants,
then the magnitude of the drug problem in this country can then placed
in its true perspective.

For those of you who don't consider alcohol to be a drug then try
drinking a fifth of whiskey sometime and then come back and tell me
that it's not a drug.  Agencies like the DEA only go after *illegal*
drugs.  This is one of the reasons why the drug war is a fruitless
attempt at preventing substance abuse---people will merely switch to
another drug if the one they were using becomes scarce or unpopular.

The solution to the drug abuse problem in this country may be to
legalize some---not all---drugs whose toxicity has been shown to be
within reasonable limits (you won't drop dead after using it a few
times) and then couple this with a massive drug education program.
The reason why I think legalization is *part* of the solution is
because people seem to be able to easily obtain drugs despite the
government's efforts to the contrary---the money spent on drug
interdiction could be spent more effectively elsewhere (e.g., drug
education).  Additionally, legalization would reduce crime because
the profit motive would be taken out of drug trafficking which often
goes along with other kinds of crime.  Not to mention the fact that
addicts would have less reason to prey on innocent people for their
money and posessions in order to support their expensive habit;
legalization would cause the street price of drugs to fall
substantially so drugs would be much more affordable to addicts.

IMHO, the way to reduce substance abuse is to do to drugs what has been
done to smokers:  make drug use socially unacceptable rather than try to
employ heavy-handed law enforcement and punish people by incarcerating
them.  As you already know, people in the U.S. smoke a lot less than
they used to.  This reduction in the number of smokers has been brought
about by public awareness campaigns, laws restricting where people can
light up, warning labels on cigarette packages, taxation on tobacco in
order to reduce consumption, and so on.  I propose that similar methods
be used to reduce substance abuse after legalization has been carried
out.  They are as follows:

    * Drugs being sold must come with clear, concise information which
      states the possible health hazzards involved with using this
      product and recommendations on how the drug should be used.
      Things like dosage levels and how long the drug should be used
      ought to accompany the packaging the drug is contained in.

    * All drugs should be taxed at a rate that generates a lot of
      revenue but not so high as to encourage people to acquire drugs
      through illegal channels.  Part of the revenue collected from
      drug taxes should be used to fund drug education and law
      enforcement.

    * Make it a felony to sell drugs to minors (people under the age of
      18).  Anyone can sell drugs but they must not dodge paying the
      taxes on drugs or sell drugs with the warning information absent.
      Failure to pay the appropiate taxes on drugs or omitting warning
      information should also be a felony.

    * Establish a government agency whose job is to insure that the
      purity and safety of all drugs is as high as possible.  This
      agency would try to prevent people from getting a hold of bad
      drugs---something that is a fairly serious problem now.

I'm sure that many of the things I've discussed in this article have
been hashed out before in this newsgroup.  Nevertheless, I thought
it was a good idea to give my two cents (actually a buck and a half...)
all at once so you could get a good idea of where I currently stand on
WOD.  Go ahead and tear into my post; I'm sure there is something in it
that you may wish to take a different view on or flame. :) :) :)  BTW,
I posted the articles from USA Today to not only help prove my
assertions but also to provide information on LSD usage among youths---
something which I noticed some posters to this group were interested in.

Scott Kennedy,  Brewer and Patriot",talk.politics.misc
"I've a curiousity --

  Whenever a person is put on the 15-day, 30-day or 60-day, 
 the person is on the list longer than the specificed time

  I've seen a person on the 15-day for maybe 4 months last year, I don't
 remember what...

 I just need a little clarification on the disabled list specifications.

- Scotyy
",rec.sport.baseball
"GREAT post Martin.  Very informative, well-balanced, and humanitarian
without neglecting the need for scientific rigor.


(Cross-posted to alt.psychology.personality since some personality typing
will be discussed at the beginning - Note: I've set all followups to sci.med
since most of my comments are more sci.med oriented and I'm sure most of the
replies, if any, will be med-related.)




They are just responding in their natural way:  Hyper-Choleric Syndrome (HCS).
Oops, that is not a recognized ""illness"" in the psychological community,
better not say that since it therefore must not, and never will, exist.  :^)

Actually, it is fascinating that a disproportionate number of physicians
will type out as NT (for those not familiar with the Myers-Briggs system,
just e-mail me and I'll send a summary file to you).  In the general
population, NT's comprise only about 12% of the population, but among
physicians it is much much higher (I don't know the exact percentage -
any help here a.p.p.er's?)

One driving characteristic of an NT, especially an NTJ, is their obvious
choleric behavior (driver, type A, etc.) - the extreme emotional need to
control, to lead, and/or to be the best or the most competent.  If they are
also extroverted, they are best described as ""Field Marshalls"".  This trait
is very valuable and essential in our society - we need people who want to
lead, to strive to overcome the elements, to seek and thirst for knowledge,
to raise the level of competency, etc.  The great successes in science and
technology are in large part due to the vision (an N trait) and scientifically-
minded approach (T trait) of the NT personality (of course, the other types
and temperaments have their own positive contributions as well).  However,
when the NT person has self-image challenges, the ""dark-side"" of this
personality type usually comes out, which should be obvious to all.

A physician who is a strong NT and who has not learned to temper their
temperament will be extremely business-like (lack of empathy or feeling),
and is very compelled to have total control over their patient (the patient
must be obedient to their diagnosis and prescription without question).  I've
known many M.D.'s of this temperament and suffice to say I don't oblige them
with a followup visit, no matter how competent I think they are (and they
usually are very competent from a knowledge viewpoint since that is an
extreme drive of theirs - to know the most, to know it all).

Maybe we need more NF doctor's.  :^)

Enough on this subject - let's move on to candida bloom.



You've helped me already by your post.  Of course, I believe that I have
been misdiagnosed on the net as suffering from 'anal retentivitis', but being
the phlegmatic I am, maybe I was just a little too harsh on a few people
myself in past posts.  Let's all try to raise the level of this discussion
above the level of anal effluent.



In my well-described situation (in prior posts), I definitely was immune
stressed.  Blood tests showed my vitamin A levels were very low.  My sinuses
were a mess - no doubt the mucosal lining and the cilia were heavily damaged.
I also was on antibiotics 15 times in 4 years!  In the end, even two weeks
of Ceftin did not work and I had confirmed diagnoses of a chronic bacterial
infection of the sinuses via cat-scans, mucus color (won't get into the
details), and other symptoms.  Three very traditional ENT's made this
diagnosis (I did not have any cultures done, however, because of the
difficulty of doing this right and because my other symptoms clearly showed
a bacterial infection).  Enough of this background (provided to help you
understand where I was when I make comments about my Sporanox anti-fungal
therapy below).


The first question I have is this.  Can fungus penetrate a little way into poor
mucus membrane tissue, maybe via hyphae, thus causing symptoms, without being
considered 'systemic' in the classic sense?  It is sort of an inbetween
infection.



I was concerned, too, because of the toxicity of vitamin A.  My doctor, after
my blood tests, put me on 75,000 IU of vitamin A for one week only, then
dropped it down to 25,000 IU for the next couple of weeks.  I also received
zinc and other supplementation, since all of these interrelate in fairly
complex ways as my doctor explained (he's one of those 'evil' orthomolecular
specialists).  I had a blood test three weeks later and vitamin A was normal,
he then stopped me on all vitamin A (except for some in a multi-vitamin)
supplement), and made sure that I maintain a 50,000 IU/day of beta carotene.
Call me carrot face.  :^)

Hopefully, Elaine's doctor will take a similar, careful approach and to
all supplements.  I'm even reevaluating some supplements I'm taking, for
example, niacin in fairly large dosages, 1 gram/day, which Steve Dyer had
good information about on sci.med.nutrition.  If niacin only has second-order
improvement in symptomatic relief of my sinus allergies, then it probably is
not worth taking such a large dose long-term and risking liver damage.



Though I do now believe, based on my successful therapy with Sporanox, that
I definitely had some excessive growth of fungus (unknown species) in my
sinuses, I still want to ask the question:  have there been any studies that
demonstrate candida ""blooms"" in the sinuses with associated sinus irritation
(sinusitis/rhinitis)?  (My sinus irritation reduced significantly after one
week of Sporanox and no other new treatments were implemented during this
time - I did not have any noticeable GI track problems before starting on
Sporanox, but some for a few days after which then went away - considered
normal).

BTW, my doctor dug out one of his medical reference books (sorry, can't
remember which one), and found an obscure comment dating back into the 1950's
which stated that people can develop contained (non-lethal or non-serious)
aspergillis infestations (aspergiliosis) of the sinuses leading to sinus
inflammation symptoms.  I'll have to dig out that reference again since it
is relevant to this discussion.



My doctor tested me (I believe a RAST or RAST similar test) for allergic
response to specificially Candida albicans, and I showed a strong positive.
Another question, would everybody show the same strong positive so this test
is essentially useless?  And, assuming it is true that Candida can grow
part-way into the mucus membrane tissue, and the concentration exceeds a 
threshold amount, could not a person who tests as having an allergy to
Candida definitely develop allergic symptoms, such as mucus membrane
irritation due to the body's allergic response?  As I said in an earlier post,
one does not need to be a rocket scientist, or have a M.D. degree or a 
Ph.D. in biochemistry to see the plausibility of this hypothesis.

BTW, and I'll repost this again.  Dr. Ivker, in his book, ""Sinus Survival"",
has routinely given, before anything else, Nizoral (a pre-Sporanox systemic
anti-fungal, not as safe and not as good as Sporanox) to his new chronic
sinusitis patients IF they have been on antibiotics four or more times in
the last two years.  He claims that out of 2000 or so patients, well over
90% notice some relief of sinus inflammation and other symptoms, but it
doesn't cure it by any means, implying the so-called yeast/fungus infection
is not the primary cause, but a later complication.  He's also found that
nystatin, whether taken internally, or put into a sinus spray, does not help.

This implies (of course assuming that excessive yeast/fungus bloom is
aggravating the sinus inflammation) that the yeast/fungus has grown partway
into the tissue since nystatin will not kill yeast/fungus other than by
direct contact - it is not absorbed into the blood stream.  Again, I admit,
lots of 'ifs', and 'implies', which doesn't please the hard-core NT who
has to have the double-blind study or it's a non-issue, but one has to start
with some plausible hypothesis/explanation, a strawman, if you will.



This brings up an interesting observation used by those who will deny
and reject any and all aspects of the 'yeast hypothesis' until the
appropriate studies are done.  And that is if you can't observe or culture
the yeast ""bloom"" in the gut or sinus, then there's no way to diagnose or
even recognize the disease.  And I know they realize that it is virtually
impossible to test for candida overbloom in any part of the body that cannot
be easily observed since candida is everywhere in the body.

It's a real Catch-22.

Another Catch-22:  Those who totally reject the 'yeast hypothesis' say that
no studies have been done (actually studies have been done, but if it's not
up to a certain standard then it is, from their perspective, a non-study which
should not even be considered).  I agree that the appropriate studies should
be done, and that will take big $ to do it right.  However, in order to
convince the funding agencies in these austere times to open their wallets,
you literally have to give them evidence, and the only acceptable evidence to
compete with other proposals is paradoxically to do almost the exact study
needed funding.  That is, you have to do 90% of the study before you even get
funding (as a scientist at a National Lab, I'm very aware of this for the
smaller funded projects).  I'm afraid that even if Dr. Ivker and 100 other
doctors got together, pooled their practice's case histories and anecdotes
into a compelling picture, and approach the funding agencies, they would get
nowhere, even if they were able to publish their statistical results.

It is obvious from the comments by some of the doctors here is that they have
*decided* excessive yeast colonization in the gut or sinuses leading to
noticeable non-lethal symptoms does not exist, and is not even a tenable
hypothesis, so any amount of case histories or compiled anecdotal evidence
to the contrary will never change their mind, and not only that, they would
also oppose the needed studies because in their minds it's a done issue - 
excessive yeast growth leading to diffuse allergic symptoms does not, will
not, and cannot exist.  Period.  Kind of tough to dialog with those who hold
such a viewpoint.  Kind of reminds me of Lister...



Aren't there also other nutrients necessary to the proper working of the
sinus mucus membranes and cilia?



Again, the evidence from mycological studies indicate that many yeast/fungus
species can grow hyphae (""roots"") into deep tissue, similar to mold growing
in bread.  You can continue to kill the surface, such as nystatin does, but
you can't kill that which is deeper in the tissue without using a systemic
anti-fungal such as itraconazole (Sporanox) or some of the older ones such
as Nizoral which are more toxic and not as effective.  This is why, as has
been pointed out by recent studies (sent to me by a doctor I've been in
e-mail contact with - thanks), that nystatin is not effective in the long-
term treatment of GI tract ""candidiasis"".  It's like trying to weed a garden
by cutting off what's above the ground but leaving the roots ready to come
out again once you walk away.

The $60000 question is whether a contained candida ""bloom"" can partially
grow into tissue through the mucus membranes, causing some types of symptoms
in susceptible people (e.g., allergy), without becoming ""systemic"" in the
classical sense of the word - something in between strictly an excessive
bloom not causing any problems and the full-blown systemic infection that
is potentially lethal.



Also, if one is an 'anal retentive', like I've been diagnosed in a prior
post, that can also provide more sites for excessive candida growth.  ;^)



As I've said in private e-mail, there are flaws in our current medical system
that make it difficult or even impossible for a physician to attempt
alternative therapies AFTER the approved/proven/accepted therapies don't work.
For example, I went to three ENT's, who all said that I will just have to live
with my acute/chronic sinusitis after the ab's failed (they did mention
surgery to open up the ostia, but my ostia weren't plugged and it would not
get to the root cause of my condition).  After three months of aggressive and
fairly non-standard therapy (Sporanox, body nutrient level monitoring and
equalization, vitamin C, lentinen, echinacea, etc.), my health has vastly
improved to where I was two years ago, before my health greatly deteriorated.
Of course, skeptics would say that maybe if I did nothing I would have
improved anyway, but that view is stretching things quite far because of the
experience of the three ENT's I saw who said that I'd just have to ""live with
it"".  I'm confident I will reach what one could call a total ""cure"".  The
anti-fungal program I undertook was one necessary step in that direction
because of my overuse of ab's for the last four years.  (Note:  for those
having sinus problems, may I suggest the book by Dr. Ivker I mention above.
Be sure to get the revised edition.)



Dr. Ivker started off having chronic and severe sinus problems, and his
visits to several ENT's totally floored him when they said ""you'll just have
to live with it"".  He spent several years trying everything - standard and
non-standard, until he was essentially cured of chronic sinusitis.  He now
shares his approach in his book and I can honestly say that I am on the road
to recovery following some parts of it.  His one recommendation to take a
systemic anti-fungal at the beginning of treatment IF you have a history of
anti-biotic overuse has been proven to him time and time again in his own
practice.  I'm sure if I commented to him of the hard-core beliefs of the anti-
""yeast hypothesis"" posters that he would have definite things to say, such as,
""it's worked wonders for me in almost two thousand cases"", to put it mildly.
I also would not be surprised if he would say that they are the ones violating
their moral obligations to help the patient.

Maybe those doctors who are reading this who have a practice and are
confronted by a patient having symptoms that could be due to the ""hypothetical
yeast overgrowth"" (e.g., they fit some of the profiles the pro-yeast people
have identified), should consider anti-fungal therapy IF all other avenues
have been exhausted.  Remember, theory and practice are two different things -
you cannot have one without the other, they are synergistic.  If a doctor does
something non-standard yet produces noticeable symptomatic relief in over a
thousand of his patients, shouldn't you at least sit up and take notice?
Maybe you ought to trust what he says and begin hypothesizing why it works
instead of why it shouldn't work.  I'm afraid a lot of doctors have become
so enamored with ""scientific correctness"" that they are ignoring the patients
they have sworn to help.  You have to do both;  both have to be balanced, which
we don't see from some of the posters to this group.  There comes a point when
you just have to use a little common sense, and maybe an empirical approach
(such as trying a good systemic anti-fungal such as Sporanox) after having
exhausted all the other avenues.  I was one of those who the traditional
medical establishment was not able to help, so I did the natural thing:  I
went to a couple of doctor's who are (somewhat) outside this establishment,
and as a result I have found significant relief.

Would it not be better if the traditional medical establishment can set up
some kind of mechanism where any doctor, without fear of being sued or having
his license pulled, can try experimental and unproven (beyond a doubt)
therapies for his/her patients that finally reach the point where all the
accepted therapies are ineffective?  I'd like to hear a doctor tell me:
""well, I've tried all the therapies that are approved and accepted in this
country, and since they clearly don't work for you, I now have the authority
to use experimental, unproven techniques that seem to have helped others.  I
can't promise anything, and there are some risks.  You will have to sign
something saying you understand the experimental and possibly risky nature of
these unproven therapies, and I'll have to register your case at the State
Board.""  Anyway, if my ENT had suggested this to me, I would've jumped on this
pronto instead of going to one of those doctors who, for either altruistic
reasons, or for greed, is practicing these alternative therapies with much
risk to him/her (risk meaning losing their license) and possibly to the
patient.  Such a mechanism would keep control in the more mainstream medicine,
and also provide valuable data that would essentially be free.  It also would
be morally and ethically better than the current system by showing the
compassion of the medical community to the patient - that it's doing everything
it can within reason to help the patient.  It is the lack of such a mechanism
that is leading large numbers of people to try alternative therapies, some of
which seem to work (like my case), and others of which will never work at all
(true quackery).

I better get off my soapbox before this post reaches 500K in size.



What dosage of B6 appears to be necessary to promote the healing and proper
working of the mucos memebranes?



I'd like to see the role of complex carbohydrates, such as starch.



Brave soul you are.  The venom on Usenet can be quite toxic unless one
develops an immunity to it.  One year ago, my phlegmatic self would have
backed down right away from an attack of cholericitis.  But my immune
system, and my computer system, have been hardened from gradual
desensitization.  I now kind of like being called ""anal retentive"" - it has
a nice ring to it.  I also was very impressed by how it just flowed into the
post - truly classic, worthy of a blue (or maybe brown) ribbon.  I might
even cross-post it to alt.best.of.internet.  Hmmm...



Thanks again for a great and informative post.  I hope others who have
researched this area and are lurking in the background will post their
thoughts as well, no matter their views on this subject.

Jon Noring


-- 

Charter Member --->>>  INFJ Club.",sci.med
"





 No one says you have to read any of it Ralph.. Go play in traffic.., or take 
a nap... They work for me.. ",rec.sport.baseball
